Device : cpu
Seed   : 42
Total timesteps : 3,000,000
Steps/iter      : 512
Total iters     : 5859
Parallel envs   : 4

Creating LunarLander-v3 environments...
obs_dim   : 8
n_actions : 4
Policy params : 5,061

Starting training — run: lunar_ppo_1781377163

  iter |     steps |    sps |   ep_rew | ep_len | n_eps |     pol |     val |     ent |       kl |     ev | lr
iter  5474 | steps 2,802,688 | sps   2214 | ep_rew     0.07 | ep_len    140 | n_eps    1 | pol -0.0004 | val  0.1487 | ent -0.9840 | kl 0.000022 | ev  0.764 | lr 1.98e-05
iter  5475 | steps 2,803,200 | sps   2190 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0005 | val  0.0050 | ent -0.9428 | kl 0.000016 | ev  0.980 | lr 1.97e-05
iter  5476 | steps 2,803,712 | sps   2122 | ep_rew     5.43 | ep_len   1001 | n_eps    1 | pol -0.0000 | val  0.0061 | ent -0.9611 | kl 0.000004 | ev  0.977 | lr 1.97e-05
iter  5477 | steps 2,804,224 | sps   2111 | ep_rew     3.94 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0113 | ent -0.9435 | kl 0.000006 | ev  0.975 | lr 1.96e-05
iter  5478 | steps 2,804,736 | sps   1963 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0071 | ent -0.9760 | kl 0.000005 | ev  0.900 | lr 1.96e-05
iter  5479 | steps 2,805,248 | sps   2082 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0003 | ent -0.9831 | kl 0.000002 | ev  0.868 | lr 1.95e-05
iter  5480 | steps 2,805,760 | sps   2034 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0002 | ent -0.9912 | kl 0.000002 | ev  0.926 | lr 1.95e-05
iter  5481 | steps 2,806,272 | sps   2043 | ep_rew     5.33 | ep_len   1001 | n_eps    1 | pol -0.0000 | val  0.0045 | ent -0.9875 | kl 0.000001 | ev  0.985 | lr 1.94e-05
iter  5482 | steps 2,806,784 | sps   2042 | ep_rew     4.12 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0057 | ent -0.9494 | kl 0.000001 | ev  0.985 | lr 1.94e-05
iter  5483 | steps 2,807,296 | sps   2094 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0123 | ent -0.9536 | kl 0.000001 | ev  0.890 | lr 1.93e-05
iter  5484 | steps 2,807,808 | sps   2054 | ep_rew     5.55 | ep_len   1001 | n_eps    1 | pol -0.0000 | val  0.0084 | ent -0.8962 | kl 0.000001 | ev  0.972 | lr 1.93e-05
iter  5485 | steps 2,808,320 | sps   2006 | ep_rew     4.29 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0116 | ent -0.9037 | kl 0.000002 | ev  0.971 | lr 1.92e-05
iter  5486 | steps 2,808,832 | sps   2002 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0034 | ent -0.8924 | kl 0.000001 | ev  0.687 | lr 1.92e-05
iter  5487 | steps 2,809,344 | sps   1965 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0002 | ent -0.8845 | kl 0.000001 | ev  0.907 | lr 1.91e-05
iter  5488 | steps 2,809,856 | sps   1937 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0001 | ent -0.8840 | kl 0.000001 | ev  0.884 | lr 1.90e-05
iter  5489 | steps 2,810,368 | sps   1996 | ep_rew     4.89 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0036 | ent -0.9004 | kl 0.000001 | ev  0.989 | lr 1.90e-05
iter  5490 | steps 2,810,880 | sps   2074 | ep_rew     2.85 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0113 | ent -0.8871 | kl 0.000001 | ev  0.974 | lr 1.89e-05
iter  5491 | steps 2,811,392 | sps   2142 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0044 | ent -0.9351 | kl 0.000001 | ev  0.907 | lr 1.89e-05
iter  5492 | steps 2,811,904 | sps   1978 | ep_rew     4.39 | ep_len   1001 | n_eps    2 | pol  0.0000 | val  0.0075 | ent -0.9340 | kl 0.000001 | ev  0.978 | lr 1.88e-05
iter  5493 | steps 2,812,416 | sps   2030 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0042 | ent -0.9386 | kl 0.000001 | ev  0.991 | lr 1.88e-05
iter  5494 | steps 2,812,928 | sps   2038 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0026 | ent -0.9309 | kl 0.000000 | ev  0.961 | lr 1.87e-05
iter  5495 | steps 2,813,440 | sps   2048 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0001 | ent -0.9427 | kl 0.000002 | ev  0.921 | lr 1.87e-05
iter  5496 | steps 2,813,952 | sps   1989 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0001 | ent -0.9440 | kl 0.000003 | ev  0.888 | lr 1.86e-05
iter  5497 | steps 2,814,464 | sps   1948 | ep_rew     5.63 | ep_len   1001 | n_eps    1 | pol -0.0000 | val  0.0047 | ent -0.9593 | kl 0.000001 | ev  0.988 | lr 1.86e-05
iter  5498 | steps 2,814,976 | sps   2001 | ep_rew     5.46 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0129 | ent -0.9285 | kl 0.000002 | ev  0.962 | lr 1.85e-05
iter  5499 | steps 2,815,488 | sps   1575 | ep_rew     7.75 | ep_len    329 | n_eps    1 | pol -0.0001 | val  0.0900 | ent -0.8662 | kl 0.000000 | ev  0.571 | lr 1.85e-05
iter  5500 | steps 2,816,000 | sps   1833 | ep_rew     5.04 | ep_len   1001 | n_eps    2 | pol -0.0001 | val  0.0140 | ent -0.8955 | kl 0.000004 | ev  0.972 | lr 1.84e-05
  [ckpt] saved → models/lunar_ppo/lunar_checkpoint_2816000.pt
iter  5501 | steps 2,816,512 | sps   1892 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0058 | ent -0.9397 | kl 0.000002 | ev  0.986 | lr 1.84e-05
iter  5502 | steps 2,817,024 | sps   1751 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0033 | ent -0.9424 | kl 0.000000 | ev  0.912 | lr 1.83e-05
iter  5503 | steps 2,817,536 | sps   1774 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0001 | ent -0.9506 | kl 0.000000 | ev  0.693 | lr 1.83e-05
iter  5504 | steps 2,818,048 | sps   1648 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0001 | ent -0.9527 | kl 0.000000 | ev  0.783 | lr 1.82e-05
iter  5505 | steps 2,818,560 | sps   1609 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0004 | ent -0.9518 | kl 0.000001 | ev  0.744 | lr 1.82e-05
iter  5506 | steps 2,819,072 | sps   1835 | ep_rew     4.77 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0042 | ent -0.9504 | kl 0.000003 | ev  0.989 | lr 1.81e-05
iter  5507 | steps 2,819,584 | sps   1812 | ep_rew     3.76 | ep_len   1001 | n_eps    2 | pol -0.0003 | val  0.0093 | ent -0.9350 | kl 0.000008 | ev  0.969 | lr 1.81e-05
iter  5508 | steps 2,820,096 | sps   1990 | ep_rew     5.96 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0173 | ent -0.9247 | kl 0.000004 | ev  0.968 | lr 1.80e-05
iter  5509 | steps 2,820,608 | sps   1834 | ep_rew     1.04 | ep_len    145 | n_eps    1 | pol -0.0001 | val  0.0923 | ent -0.9093 | kl 0.000001 | ev  0.786 | lr 1.80e-05
iter  5510 | steps 2,821,120 | sps   1921 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0015 | ent -0.9321 | kl 0.000001 | ev  0.994 | lr 1.79e-05
iter  5511 | steps 2,821,632 | sps   1936 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0015 | ent -0.9046 | kl 0.000002 | ev  0.736 | lr 1.79e-05
iter  5512 | steps 2,822,144 | sps   1580 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0002 | ent -0.8872 | kl 0.000004 | ev  0.859 | lr 1.78e-05
iter  5513 | steps 2,822,656 | sps   1811 | ep_rew     3.68 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0047 | ent -0.8911 | kl 0.000004 | ev  0.953 | lr 1.78e-05
iter  5514 | steps 2,823,168 | sps   2024 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0018 | ent -0.9493 | kl 0.000003 | ev  0.995 | lr 1.77e-05
iter  5515 | steps 2,823,680 | sps   2006 | ep_rew     3.83 | ep_len    718 | n_eps    3 | pol -0.0003 | val  0.0464 | ent -0.9709 | kl 0.000004 | ev  0.926 | lr 1.77e-05
iter  5516 | steps 2,824,192 | sps   2067 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0132 | ent -0.9498 | kl 0.000002 | ev  0.966 | lr 1.76e-05
iter  5517 | steps 2,824,704 | sps   2249 | ep_rew     6.16 | ep_len   1001 | n_eps    1 | pol -0.0000 | val  0.0074 | ent -0.9611 | kl 0.000000 | ev  0.977 | lr 1.76e-05
iter  5518 | steps 2,825,216 | sps   2779 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0050 | ent -0.8717 | kl 0.000000 | ev  0.934 | lr 1.75e-05
iter  5519 | steps 2,825,728 | sps   3064 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0005 | ent -0.8280 | kl 0.000001 | ev  0.901 | lr 1.75e-05
iter  5520 | steps 2,826,240 | sps   3402 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0004 | ent -0.8319 | kl 0.000001 | ev  0.918 | lr 1.74e-05
iter  5521 | steps 2,826,752 | sps   3165 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0005 | ent -0.8279 | kl 0.000001 | ev  0.905 | lr 1.74e-05
iter  5522 | steps 2,827,264 | sps   2598 | ep_rew     4.91 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0037 | ent -0.8223 | kl 0.000001 | ev  0.913 | lr 1.73e-05
iter  5523 | steps 2,827,776 | sps   2806 | ep_rew     4.98 | ep_len   1001 | n_eps    2 | pol -0.0000 | val  0.0162 | ent -0.8250 | kl 0.000001 | ev  0.969 | lr 1.73e-05
iter  5524 | steps 2,828,288 | sps   2862 | ep_rew     5.77 | ep_len    846 | n_eps    1 | pol -0.0000 | val  0.0690 | ent -0.9162 | kl 0.000002 | ev  0.863 | lr 1.72e-05
iter  5525 | steps 2,828,800 | sps   1860 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0045 | ent -0.9495 | kl 0.000001 | ev  0.811 | lr 1.72e-05
iter  5526 | steps 2,829,312 | sps   2070 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0002 | ent -0.9582 | kl 0.000001 | ev  0.620 | lr 1.71e-05
iter  5527 | steps 2,829,824 | sps   1986 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0001 | ent -0.9560 | kl 0.000005 | ev  0.770 | lr 1.71e-05
iter  5528 | steps 2,830,336 | sps   2011 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0001 | ent -0.9530 | kl 0.000007 | ev  0.817 | lr 1.70e-05
iter  5529 | steps 2,830,848 | sps   2070 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0005 | val  0.0001 | ent -0.9495 | kl 0.000010 | ev  0.791 | lr 1.69e-05
iter  5530 | steps 2,831,360 | sps   2016 | ep_rew     4.75 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0030 | ent -0.9550 | kl 0.000005 | ev  0.986 | lr 1.69e-05
iter  5531 | steps 2,831,872 | sps   2042 | ep_rew     3.50 | ep_len    782 | n_eps    4 | pol  0.0000 | val  0.1158 | ent -0.8724 | kl 0.000002 | ev  0.854 | lr 1.68e-05
iter  5532 | steps 2,832,384 | sps   1967 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0486 | ent -0.8317 | kl 0.000001 | ev  0.872 | lr 1.68e-05
iter  5533 | steps 2,832,896 | sps   1973 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0089 | ent -0.9162 | kl 0.000002 | ev  0.834 | lr 1.67e-05
iter  5534 | steps 2,833,408 | sps   2062 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0000 | val  0.0014 | ent -0.9059 | kl 0.000001 | ev  0.961 | lr 1.67e-05
iter  5535 | steps 2,833,920 | sps   1948 | ep_rew     6.96 | ep_len    557 | n_eps    1 | pol -0.0001 | val  0.0650 | ent -0.9488 | kl 0.000000 | ev  0.859 | lr 1.66e-05
iter  5536 | steps 2,834,432 | sps   2086 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0020 | ent -0.9818 | kl 0.000001 | ev  0.979 | lr 1.66e-05
iter  5537 | steps 2,834,944 | sps   2135 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0018 | ent -0.9807 | kl 0.000004 | ev  0.874 | lr 1.65e-05
iter  5538 | steps 2,835,456 | sps   2154 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0001 | ent -0.9601 | kl 0.000002 | ev  0.745 | lr 1.65e-05
iter  5539 | steps 2,835,968 | sps   2134 | ep_rew     4.49 | ep_len   1001 | n_eps    3 | pol  0.0000 | val  0.0156 | ent -0.9054 | kl 0.000001 | ev  0.971 | lr 1.64e-05
iter  5540 | steps 2,836,480 | sps   2118 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0154 | ent -0.9514 | kl 0.000002 | ev  0.965 | lr 1.64e-05
iter  5541 | steps 2,836,992 | sps   2056 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0053 | ent -0.9742 | kl 0.000001 | ev  0.833 | lr 1.63e-05
iter  5542 | steps 2,837,504 | sps   2070 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0016 | ent -0.9442 | kl 0.000001 | ev  0.176 | lr 1.63e-05
iter  5543 | steps 2,838,016 | sps   2033 | ep_rew     4.79 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0065 | ent -0.9330 | kl 0.000002 | ev  0.984 | lr 1.62e-05
iter  5544 | steps 2,838,528 | sps   2051 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0227 | ent -0.8364 | kl 0.000002 | ev  0.375 | lr 1.62e-05
iter  5545 | steps 2,839,040 | sps   1963 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0267 | ent -0.8112 | kl 0.000000 | ev  0.445 | lr 1.61e-05
iter  5546 | steps 2,839,552 | sps   1701 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0015 | ent -0.8259 | kl 0.000000 | ev  0.964 | lr 1.61e-05
iter  5547 | steps 2,840,064 | sps   1924 | ep_rew     3.88 | ep_len    718 | n_eps    5 | pol -0.0000 | val  0.1974 | ent -0.9128 | kl 0.000001 | ev  0.743 | lr 1.60e-05
iter  5548 | steps 2,840,576 | sps   2023 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0243 | ent -0.9581 | kl 0.000002 | ev  0.921 | lr 1.60e-05
iter  5549 | steps 2,841,088 | sps   2053 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0011 | ent -0.9506 | kl 0.000000 | ev  0.909 | lr 1.59e-05
iter  5550 | steps 2,841,600 | sps   2042 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0004 | ent -0.9534 | kl 0.000001 | ev  0.966 | lr 1.59e-05
iter  5551 | steps 2,842,112 | sps   1780 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0004 | ent -0.9527 | kl 0.000002 | ev  0.965 | lr 1.58e-05
iter  5552 | steps 2,842,624 | sps   2009 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0003 | ent -0.9536 | kl 0.000002 | ev  0.964 | lr 1.58e-05
iter  5553 | steps 2,843,136 | sps   2029 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0003 | ent -0.9536 | kl 0.000001 | ev  0.966 | lr 1.57e-05
iter  5554 | steps 2,843,648 | sps   2165 | ep_rew     3.91 | ep_len   1001 | n_eps    1 | pol -0.0000 | val  0.0030 | ent -0.9542 | kl 0.000001 | ev  0.903 | lr 1.57e-05
iter  5555 | steps 2,844,160 | sps   2119 | ep_rew     5.42 | ep_len   1001 | n_eps    3 | pol -0.0001 | val  0.0164 | ent -0.9234 | kl 0.000002 | ev  0.968 | lr 1.56e-05
iter  5556 | steps 2,844,672 | sps   2188 | ep_rew     0.72 | ep_len    139 | n_eps    1 | pol -0.0002 | val  0.1205 | ent -0.8408 | kl 0.000003 | ev  0.766 | lr 1.56e-05
iter  5557 | steps 2,845,184 | sps   2155 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0227 | ent -0.8340 | kl 0.000001 | ev  0.800 | lr 1.55e-05
iter  5558 | steps 2,845,696 | sps   2168 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0012 | ent -0.8475 | kl 0.000000 | ev  0.909 | lr 1.55e-05
iter  5559 | steps 2,846,208 | sps   3271 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0008 | ent -0.8528 | kl 0.000000 | ev  0.966 | lr 1.54e-05
iter  5560 | steps 2,846,720 | sps   3165 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0008 | ent -0.8499 | kl 0.000000 | ev  0.963 | lr 1.54e-05
iter  5561 | steps 2,847,232 | sps   2126 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0006 | ent -0.8489 | kl 0.000000 | ev  0.965 | lr 1.53e-05
iter  5562 | steps 2,847,744 | sps   2070 | ep_rew     3.74 | ep_len   1001 | n_eps    2 | pol -0.0000 | val  0.0073 | ent -0.8679 | kl 0.000000 | ev  0.959 | lr 1.53e-05
iter  5563 | steps 2,848,256 | sps   2029 | ep_rew     5.54 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0082 | ent -0.9103 | kl 0.000001 | ev  0.986 | lr 1.52e-05
iter  5564 | steps 2,848,768 | sps   2042 | ep_rew     5.01 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0167 | ent -0.9511 | kl 0.000002 | ev  0.969 | lr 1.52e-05
iter  5565 | steps 2,849,280 | sps   2067 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0023 | ent -0.9432 | kl 0.000001 | ev  0.955 | lr 1.51e-05
iter  5566 | steps 2,849,792 | sps   2154 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0000 | val  0.0001 | ent -0.9395 | kl 0.000000 | ev  0.797 | lr 1.51e-05
iter  5567 | steps 2,850,304 | sps   2119 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0001 | ent -0.9393 | kl 0.000001 | ev  0.821 | lr 1.50e-05
iter  5568 | steps 2,850,816 | sps   2132 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0001 | ent -0.9380 | kl 0.000004 | ev  0.834 | lr 1.50e-05
iter  5569 | steps 2,851,328 | sps   2258 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0001 | ent -0.9366 | kl 0.000005 | ev  0.853 | lr 1.49e-05
iter  5570 | steps 2,851,840 | sps   2256 | ep_rew     5.44 | ep_len   1001 | n_eps    2 | pol -0.0000 | val  0.0057 | ent -0.9393 | kl 0.000004 | ev  0.988 | lr 1.48e-05
iter  5571 | steps 2,852,352 | sps   2314 | ep_rew     5.25 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0241 | ent -0.8474 | kl 0.000001 | ev  0.939 | lr 1.48e-05
iter  5572 | steps 2,852,864 | sps    995 | ep_rew     2.81 | ep_len    552 | n_eps    2 | pol -0.0001 | val  0.0770 | ent -0.7884 | kl 0.000001 | ev  0.877 | lr 1.47e-05
iter  5573 | steps 2,853,376 | sps   3094 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0208 | ent -0.7771 | kl 0.000000 | ev  0.626 | lr 1.47e-05
iter  5574 | steps 2,853,888 | sps   2018 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0000 | val  0.0204 | ent -0.7073 | kl 0.000000 | ev  0.101 | lr 1.46e-05
iter  5575 | steps 2,854,400 | sps   3251 | ep_rew    -3.38 | ep_len    404 | n_eps    1 | pol -0.0002 | val  0.1312 | ent -0.8413 | kl 0.000002 | ev  0.789 | lr 1.46e-05
iter  5576 | steps 2,854,912 | sps   2665 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0000 | val  0.0038 | ent -0.8556 | kl 0.000000 | ev  0.958 | lr 1.45e-05
iter  5577 | steps 2,855,424 | sps   2746 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0001 | ent -0.8524 | kl 0.000001 | ev  0.939 | lr 1.45e-05
iter  5578 | steps 2,855,936 | sps   2714 | ep_rew     3.54 | ep_len   1001 | n_eps    2 | pol -0.0001 | val  0.0072 | ent -0.8909 | kl 0.000002 | ev  0.987 | lr 1.44e-05
iter  5579 | steps 2,856,448 | sps   2742 | ep_rew     4.79 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0111 | ent -0.8731 | kl 0.000002 | ev  0.955 | lr 1.44e-05
iter  5580 | steps 2,856,960 | sps   2707 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0081 | ent -0.9198 | kl 0.000000 | ev  0.978 | lr 1.43e-05
iter  5581 | steps 2,857,472 | sps   1748 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0035 | ent -0.9361 | kl 0.000000 | ev  0.867 | lr 1.43e-05
iter  5582 | steps 2,857,984 | sps   1863 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0001 | ent -0.9405 | kl 0.000000 | ev  0.944 | lr 1.42e-05
iter  5583 | steps 2,858,496 | sps   1982 | ep_rew     2.98 | ep_len    550 | n_eps    2 | pol -0.0003 | val  0.0901 | ent -0.9015 | kl 0.000001 | ev  0.750 | lr 1.42e-05
iter  5584 | steps 2,859,008 | sps   3205 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0156 | ent -0.8988 | kl 0.000002 | ev  0.951 | lr 1.41e-05
iter  5585 | steps 2,859,520 | sps   2967 | ep_rew     7.73 | ep_len    231 | n_eps    1 | pol -0.0001 | val  0.0967 | ent -0.8709 | kl 0.000000 | ev  0.730 | lr 1.41e-05
iter  5586 | steps 2,860,032 | sps   3234 | ep_rew     4.02 | ep_len   1001 | n_eps    2 | pol -0.0002 | val  0.0127 | ent -0.8853 | kl 0.000002 | ev  0.982 | lr 1.40e-05
iter  5587 | steps 2,860,544 | sps   3027 | ep_rew     6.41 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0158 | ent -0.9483 | kl 0.000002 | ev  0.930 | lr 1.40e-05
iter  5588 | steps 2,861,056 | sps   2095 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0067 | ent -0.8678 | kl 0.000000 | ev  0.983 | lr 1.39e-05
iter  5589 | steps 2,861,568 | sps   1948 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0005 | ent -0.8724 | kl 0.000000 | ev  0.471 | lr 1.39e-05
iter  5590 | steps 2,862,080 | sps   2903 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0000 | ent -0.8737 | kl 0.000001 | ev  0.900 | lr 1.38e-05
iter  5591 | steps 2,862,592 | sps   2974 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0001 | ent -0.8751 | kl 0.000001 | ev  0.933 | lr 1.38e-05
iter  5592 | steps 2,863,104 | sps   1858 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0008 | ent -0.8756 | kl 0.000000 | ev  0.827 | lr 1.37e-05
iter  5593 | steps 2,863,616 | sps   2071 | ep_rew     5.56 | ep_len   1001 | n_eps    1 | pol -0.0000 | val  0.0032 | ent -0.8740 | kl 0.000000 | ev  0.990 | lr 1.37e-05
iter  5594 | steps 2,864,128 | sps   2278 | ep_rew     3.72 | ep_len   1001 | n_eps    2 | pol -0.0001 | val  0.0192 | ent -0.9256 | kl 0.000001 | ev  0.967 | lr 1.36e-05
iter  5595 | steps 2,864,640 | sps   1905 | ep_rew     3.55 | ep_len    572 | n_eps    2 | pol -0.0000 | val  0.0830 | ent -0.8927 | kl 0.000000 | ev  0.863 | lr 1.36e-05
iter  5596 | steps 2,865,152 | sps   2219 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0082 | ent -0.8713 | kl 0.000001 | ev  0.949 | lr 1.35e-05
iter  5597 | steps 2,865,664 | sps   2243 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0000 | val  0.0005 | ent -0.8820 | kl 0.000000 | ev  0.947 | lr 1.35e-05
iter  5598 | steps 2,866,176 | sps   2203 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0014 | ent -0.8664 | kl 0.000001 | ev  0.872 | lr 1.34e-05
iter  5599 | steps 2,866,688 | sps   2044 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0013 | ent -0.8574 | kl 0.000002 | ev  0.922 | lr 1.34e-05
iter  5600 | steps 2,867,200 | sps   2864 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0018 | ent -0.8584 | kl 0.000001 | ev  0.875 | lr 1.33e-05
  [ckpt] saved → models/lunar_ppo/lunar_checkpoint_2867200.pt
iter  5601 | steps 2,867,712 | sps   2142 | ep_rew     4.16 | ep_len   1001 | n_eps    2 | pol -0.0001 | val  0.0186 | ent -0.8709 | kl 0.000001 | ev  0.956 | lr 1.33e-05
iter  5602 | steps 2,868,224 | sps   2935 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0037 | ent -0.9156 | kl 0.000002 | ev  0.992 | lr 1.32e-05
iter  5603 | steps 2,868,736 | sps   1904 | ep_rew     5.07 | ep_len   1001 | n_eps    2 | pol  0.0000 | val  0.0091 | ent -0.9655 | kl 0.000000 | ev  0.984 | lr 1.32e-05
