Device : cpu
Seed   : 42
Total timesteps : 3,000,000
Steps/iter      : 512
Total iters     : 5859
Parallel envs   : 4

Creating LunarLander-v3 environments...
obs_dim   : 8
n_actions : 4
Policy params : 5,061

Starting training — run: lunar_ppo_1781379942

  iter |     steps |    sps |   ep_rew | ep_len | n_eps |     pol |     val |     ent |       kl |     ev | lr
iter  4882 | steps 2,499,584 | sps   2586 | ep_rew    66.97 | ep_len    580 | n_eps    2 | pol -0.0010 | val  0.0114 | ent -0.9202 | kl 0.000065 | ev  0.778 | lr 1.00e-04
iter  4883 | steps 2,500,096 | sps   2541 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0002 | val  0.0062 | ent -0.8907 | kl 0.000042 | ev  0.829 | lr 1.00e-04
iter  4884 | steps 2,500,608 | sps   2518 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0009 | val  0.0014 | ent -0.9463 | kl 0.000058 | ev  0.435 | lr 1.00e-04
iter  4885 | steps 2,501,120 | sps   2527 | ep_rew   179.78 | ep_len    431 | n_eps    1 | pol -0.0005 | val  0.0103 | ent -0.9660 | kl 0.000031 | ev  0.581 | lr 1.00e-04
iter  4886 | steps 2,501,632 | sps   2379 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0004 | ent -0.9317 | kl 0.000045 | ev  0.913 | lr 1.00e-04
iter  4887 | steps 2,502,144 | sps   2520 | ep_rew   137.18 | ep_len   1001 | n_eps    1 | pol -0.0019 | val  0.0012 | ent -0.9863 | kl 0.000071 | ev  0.286 | lr 1.00e-04
iter  4888 | steps 2,502,656 | sps   2469 | ep_rew    51.11 | ep_len   1001 | n_eps    1 | pol -0.0009 | val  0.0008 | ent -0.9501 | kl 0.000045 | ev  0.973 | lr 1.00e-04
iter  4889 | steps 2,503,168 | sps   2540 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0006 | val  0.0015 | ent -0.9538 | kl 0.000044 | ev  0.921 | lr 1.00e-04
iter  4890 | steps 2,503,680 | sps   2527 | ep_rew   133.94 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0010 | ent -0.9935 | kl 0.000019 | ev  0.946 | lr 1.00e-04
iter  4891 | steps 2,504,192 | sps   2524 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0023 | ent -1.0045 | kl 0.000008 | ev  0.787 | lr 1.00e-04
iter  4892 | steps 2,504,704 | sps   2512 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0009 | val  0.0003 | ent -1.0042 | kl 0.000010 | ev  0.583 | lr 1.00e-04
iter  4893 | steps 2,505,216 | sps   2177 | ep_rew    92.99 | ep_len   1001 | n_eps    1 | pol -0.0014 | val  0.0007 | ent -1.0366 | kl 0.000071 | ev  0.982 | lr 1.00e-04
iter  4894 | steps 2,505,728 | sps   2424 | ep_rew    14.43 | ep_len    192 | n_eps    1 | pol -0.0002 | val  0.0092 | ent -0.9852 | kl 0.000020 | ev  0.623 | lr 1.00e-04
iter  4895 | steps 2,506,240 | sps   2555 | ep_rew   147.75 | ep_len   1001 | n_eps    1 | pol -0.0006 | val  0.0008 | ent -1.0570 | kl 0.000029 | ev  0.980 | lr 1.00e-04
iter  4896 | steps 2,506,752 | sps   2511 | ep_rew    66.52 | ep_len    604 | n_eps    2 | pol -0.0017 | val  0.0122 | ent -0.9641 | kl 0.000130 | ev  0.835 | lr 1.00e-04
iter  4897 | steps 2,507,264 | sps   2600 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0020 | ent -0.9652 | kl 0.000072 | ev  0.892 | lr 1.00e-04
iter  4898 | steps 2,507,776 | sps   2393 | ep_rew   181.69 | ep_len    666 | n_eps    2 | pol -0.0009 | val  0.0077 | ent -0.8695 | kl 0.000022 | ev  0.739 | lr 1.00e-04
iter  4899 | steps 2,508,288 | sps   4369 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0008 | val  0.0043 | ent -0.9883 | kl 0.000051 | ev  0.872 | lr 1.00e-04
iter  4900 | steps 2,508,800 | sps   4355 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0011 | val  0.0010 | ent -1.0503 | kl 0.000058 | ev  0.082 | lr 1.00e-04
  [ckpt] saved → models/lunar_ppo/lunar_checkpoint_2508800.pt
iter  4901 | steps 2,509,312 | sps   4214 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0001 | ent -1.0385 | kl 0.000006 | ev  0.150 | lr 1.00e-04
iter  4902 | steps 2,509,824 | sps   3984 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0000 | ent -1.0382 | kl 0.000007 | ev  0.891 | lr 1.00e-04
iter  4903 | steps 2,510,336 | sps   3817 | ep_rew   136.44 | ep_len   1001 | n_eps    1 | pol -0.0005 | val  0.0005 | ent -1.0150 | kl 0.000009 | ev  0.975 | lr 1.00e-04
iter  4904 | steps 2,510,848 | sps   4022 | ep_rew   166.59 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0031 | ent -0.9487 | kl 0.000032 | ev  0.915 | lr 1.00e-04
iter  4905 | steps 2,511,360 | sps   3839 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0007 | ent -1.0396 | kl 0.000015 | ev  0.886 | lr 1.00e-04
iter  4906 | steps 2,511,872 | sps   2165 | ep_rew   161.26 | ep_len   1001 | n_eps    2 | pol -0.0004 | val  0.0012 | ent -1.0106 | kl 0.000029 | ev  0.971 | lr 1.00e-04
iter  4907 | steps 2,512,384 | sps   2474 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0000 | val  0.0009 | ent -0.9443 | kl 0.000035 | ev  0.965 | lr 1.00e-04
iter  4908 | steps 2,512,896 | sps   2544 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0011 | val  0.0006 | ent -0.9893 | kl 0.000019 | ev  0.627 | lr 1.00e-04
iter  4909 | steps 2,513,408 | sps   2505 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0000 | val  0.0001 | ent -0.9987 | kl 0.000002 | ev  0.838 | lr 1.00e-04
iter  4910 | steps 2,513,920 | sps   2485 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0000 | ent -0.9979 | kl 0.000005 | ev  0.944 | lr 1.00e-04
iter  4911 | steps 2,514,432 | sps   2501 | ep_rew   189.76 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0009 | ent -0.9624 | kl 0.000007 | ev  0.972 | lr 1.00e-04
iter  4912 | steps 2,514,944 | sps   2537 | ep_rew   160.92 | ep_len   1001 | n_eps    1 | pol -0.0007 | val  0.0012 | ent -0.9834 | kl 0.000037 | ev  0.964 | lr 1.00e-04
iter  4913 | steps 2,515,456 | sps   2530 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0019 | ent -0.9613 | kl 0.000020 | ev  0.620 | lr 1.00e-04
iter  4914 | steps 2,515,968 | sps   2637 | ep_rew   129.30 | ep_len   1001 | n_eps    2 | pol -0.0007 | val  0.0033 | ent -0.9426 | kl 0.000028 | ev  0.903 | lr 1.00e-04
iter  4915 | steps 2,516,480 | sps   2618 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0001 | val  0.0020 | ent -0.9276 | kl 0.000009 | ev  0.916 | lr 1.00e-04
iter  4916 | steps 2,516,992 | sps   2538 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0005 | ent -0.9694 | kl 0.000007 | ev  0.744 | lr 1.00e-04
iter  4917 | steps 2,517,504 | sps   2606 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0000 | ent -0.9793 | kl 0.000004 | ev  0.958 | lr 1.00e-04
iter  4918 | steps 2,518,016 | sps   2577 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0001 | ent -0.9818 | kl 0.000006 | ev  0.863 | lr 1.00e-04
iter  4919 | steps 2,518,528 | sps   2580 | ep_rew   162.44 | ep_len   1001 | n_eps    1 | pol -0.0024 | val  0.0005 | ent -1.0076 | kl 0.000116 | ev  0.988 | lr 1.00e-04
iter  4920 | steps 2,519,040 | sps   2576 | ep_rew    92.24 | ep_len   1001 | n_eps    1 | pol -0.0009 | val  0.0011 | ent -0.9640 | kl 0.000165 | ev  0.971 | lr 1.00e-04
iter  4921 | steps 2,519,552 | sps   2522 | ep_rew   166.15 | ep_len   1001 | n_eps    1 | pol -0.0006 | val  0.0013 | ent -1.0276 | kl 0.000054 | ev  0.841 | lr 1.00e-04
iter  4922 | steps 2,520,064 | sps   2576 | ep_rew   153.19 | ep_len   1001 | n_eps    1 | pol -0.0009 | val  0.0006 | ent -1.0061 | kl 0.000099 | ev  0.985 | lr 1.00e-04
iter  4923 | steps 2,520,576 | sps   2622 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0018 | val  0.0012 | ent -0.9739 | kl 0.000105 | ev  0.817 | lr 1.00e-04
iter  4924 | steps 2,521,088 | sps   2543 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0023 | ent -0.9286 | kl 0.000019 | ev -0.302 | lr 1.00e-04
iter  4925 | steps 2,521,600 | sps   2583 | ep_rew   204.64 | ep_len    356 | n_eps    1 | pol -0.0000 | val  0.0062 | ent -1.0109 | kl 0.000007 | ev  0.838 | lr 1.00e-04
iter  4926 | steps 2,522,112 | sps   2606 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0016 | ent -1.0154 | kl 0.000018 | ev  0.491 | lr 1.00e-04
iter  4927 | steps 2,522,624 | sps   2602 | ep_rew   117.66 | ep_len   1001 | n_eps    2 | pol -0.0001 | val  0.0012 | ent -1.0245 | kl 0.000009 | ev  0.968 | lr 1.00e-04
iter  4928 | steps 2,523,136 | sps   2615 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0008 | val  0.0011 | ent -0.9887 | kl 0.000071 | ev  0.966 | lr 1.00e-04
iter  4929 | steps 2,523,648 | sps   2637 | ep_rew    29.36 | ep_len    602 | n_eps    2 | pol -0.0028 | val  0.0145 | ent -1.0151 | kl 0.000169 | ev  0.752 | lr 1.00e-04
iter  4930 | steps 2,524,160 | sps   2638 | ep_rew   -11.34 | ep_len    173 | n_eps    1 | pol -0.0001 | val  0.0167 | ent -0.9303 | kl 0.000138 | ev  0.746 | lr 1.00e-04
iter  4931 | steps 2,524,672 | sps   2554 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0006 | val  0.0014 | ent -1.0031 | kl 0.000080 | ev  0.937 | lr 1.00e-04
iter  4932 | steps 2,525,184 | sps   2606 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0001 | val  0.0008 | ent -1.0288 | kl 0.000009 | ev -0.648 | lr 1.00e-04
iter  4933 | steps 2,525,696 | sps   2616 | ep_rew   136.99 | ep_len   1001 | n_eps    1 | pol -0.0005 | val  0.0010 | ent -0.9949 | kl 0.000035 | ev  0.970 | lr 1.00e-04
iter  4934 | steps 2,526,208 | sps   2574 | ep_rew   137.46 | ep_len   1001 | n_eps    1 | pol -0.0006 | val  0.0028 | ent -1.0028 | kl 0.000044 | ev  0.189 | lr 1.00e-04
iter  4935 | steps 2,526,720 | sps   2593 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0005 | val  0.0011 | ent -1.0030 | kl 0.000074 | ev  0.972 | lr 1.00e-04
iter  4936 | steps 2,527,232 | sps   2463 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0011 | val  0.0013 | ent -1.0171 | kl 0.000035 | ev  0.525 | lr 1.00e-04
iter  4937 | steps 2,527,744 | sps   2527 | ep_rew   125.68 | ep_len   1001 | n_eps    1 | pol -0.0010 | val  0.0004 | ent -1.0265 | kl 0.000111 | ev  0.983 | lr 1.00e-04
iter  4938 | steps 2,528,256 | sps   2607 | ep_rew   160.25 | ep_len   1001 | n_eps    1 | pol -0.0005 | val  0.0012 | ent -0.9846 | kl 0.000089 | ev  0.964 | lr 1.00e-04
iter  4939 | steps 2,528,768 | sps   4023 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0013 | val  0.0009 | ent -0.9849 | kl 0.000134 | ev  0.958 | lr 1.00e-04
iter  4940 | steps 2,529,280 | sps   2531 | ep_rew   115.82 | ep_len   1001 | n_eps    1 | pol -0.0003 | val  0.0004 | ent -1.0355 | kl 0.000034 | ev  0.917 | lr 1.00e-04
iter  4941 | steps 2,529,792 | sps   4382 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0004 | ent -1.0412 | kl 0.000047 | ev  0.990 | lr 1.00e-04
iter  4942 | steps 2,530,304 | sps   4083 | ep_rew   158.83 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0014 | ent -0.9766 | kl 0.000007 | ev  0.830 | lr 1.00e-04
iter  4943 | steps 2,530,816 | sps   2488 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0004 | ent -0.9211 | kl 0.000016 | ev  0.987 | lr 1.00e-04
iter  4944 | steps 2,531,328 | sps   4212 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0007 | ent -0.9945 | kl 0.000003 | ev  0.570 | lr 1.00e-04
iter  4945 | steps 2,531,840 | sps   4242 | ep_rew   148.58 | ep_len   1001 | n_eps    1 | pol -0.0036 | val  0.0012 | ent -0.9773 | kl 0.000074 | ev  0.965 | lr 1.00e-04
iter  4946 | steps 2,532,352 | sps   1032 | ep_rew   136.47 | ep_len   1001 | n_eps    1 | pol -0.0010 | val  0.0014 | ent -0.9413 | kl 0.000113 | ev  0.964 | lr 1.00e-04
iter  4947 | steps 2,532,864 | sps   2399 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0009 | val  0.0009 | ent -0.9016 | kl 0.000030 | ev  0.909 | lr 1.00e-04
iter  4948 | steps 2,533,376 | sps   2432 | ep_rew   124.40 | ep_len   1001 | n_eps    1 | pol  0.0002 | val  0.0004 | ent -0.9624 | kl 0.000017 | ev  0.980 | lr 1.00e-04
iter  4949 | steps 2,533,888 | sps   2515 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0012 | ent -0.9607 | kl 0.000017 | ev  0.961 | lr 1.00e-04
iter  4950 | steps 2,534,400 | sps   2561 | ep_rew   152.19 | ep_len   1001 | n_eps    1 | pol -0.0006 | val  0.0008 | ent -0.8384 | kl 0.000020 | ev  0.974 | lr 1.00e-04
iter  4951 | steps 2,534,912 | sps   4350 | ep_rew    76.03 | ep_len    148 | n_eps    1 | pol -0.0010 | val  0.0066 | ent -0.8155 | kl 0.000069 | ev  0.801 | lr 1.00e-04
iter  4952 | steps 2,535,424 | sps   3354 | ep_rew   240.93 | ep_len    441 | n_eps    1 | pol -0.0004 | val  0.0068 | ent -0.9552 | kl 0.000108 | ev  0.861 | lr 1.00e-04
iter  4953 | steps 2,535,936 | sps   2523 | ep_rew   106.02 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0015 | ent -0.9975 | kl 0.000077 | ev  0.955 | lr 1.00e-04
iter  4954 | steps 2,536,448 | sps   2493 | ep_rew   166.68 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0010 | ent -0.9463 | kl 0.000052 | ev  0.969 | lr 1.00e-04
iter  4955 | steps 2,536,960 | sps   2560 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0006 | val  0.0019 | ent -0.9888 | kl 0.000048 | ev  0.372 | lr 1.00e-04
iter  4956 | steps 2,537,472 | sps   2402 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0010 | val  0.0004 | ent -0.8515 | kl 0.000007 | ev  0.855 | lr 1.00e-04
iter  4957 | steps 2,537,984 | sps   2579 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0006 | val  0.0001 | ent -0.8452 | kl 0.000031 | ev  0.960 | lr 1.00e-04
iter  4958 | steps 2,538,496 | sps   3932 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0003 | ent -0.8382 | kl 0.000024 | ev  0.884 | lr 1.00e-04
iter  4959 | steps 2,539,008 | sps   2484 | ep_rew   158.40 | ep_len    893 | n_eps    3 | pol  0.0000 | val  0.0073 | ent -0.8841 | kl 0.000008 | ev  0.902 | lr 1.00e-04
iter  4960 | steps 2,539,520 | sps   2577 | ep_rew   122.47 | ep_len   1001 | n_eps    1 | pol -0.0004 | val  0.0020 | ent -0.9588 | kl 0.000020 | ev  0.956 | lr 1.00e-04
iter  4961 | steps 2,540,032 | sps   2557 | ep_rew    -0.36 | ep_len    206 | n_eps    1 | pol -0.0002 | val  0.0110 | ent -0.9955 | kl 0.000039 | ev  0.873 | lr 1.00e-04
iter  4962 | steps 2,540,544 | sps   2540 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0005 | val  0.0010 | ent -1.0245 | kl 0.000007 | ev  0.927 | lr 1.00e-04
iter  4963 | steps 2,541,056 | sps   2503 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0008 | val  0.0006 | ent -1.0406 | kl 0.000016 | ev -0.102 | lr 1.00e-04
iter  4964 | steps 2,541,568 | sps   2579 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0009 | val  0.0000 | ent -1.0463 | kl 0.000100 | ev  0.943 | lr 1.00e-04
iter  4965 | steps 2,542,080 | sps   2543 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0011 | val  0.0001 | ent -1.0392 | kl 0.000105 | ev  0.797 | lr 1.00e-04
iter  4966 | steps 2,542,592 | sps   2608 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0017 | val  0.0000 | ent -1.0284 | kl 0.000126 | ev  0.927 | lr 1.00e-04
iter  4967 | steps 2,543,104 | sps   2621 | ep_rew   152.70 | ep_len   1001 | n_eps    2 | pol -0.0001 | val  0.0012 | ent -1.0109 | kl 0.000079 | ev  0.981 | lr 1.00e-04
iter  4968 | steps 2,543,616 | sps   2545 | ep_rew   149.28 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0018 | ent -1.0112 | kl 0.000020 | ev  0.919 | lr 1.00e-04
iter  4969 | steps 2,544,128 | sps   2637 | ep_rew   136.95 | ep_len   1001 | n_eps    1 | pol -0.0003 | val  0.0015 | ent -0.9868 | kl 0.000045 | ev  0.974 | lr 1.00e-04
iter  4970 | steps 2,544,640 | sps   2610 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0012 | ent -0.9573 | kl 0.000068 | ev  0.912 | lr 1.00e-04
iter  4971 | steps 2,545,152 | sps   2538 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0000 | ent -0.9971 | kl 0.000031 | ev  0.940 | lr 1.00e-04
iter  4972 | steps 2,545,664 | sps   2599 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0001 | ent -0.9953 | kl 0.000023 | ev  0.876 | lr 1.00e-04
iter  4973 | steps 2,546,176 | sps   2583 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0008 | val  0.0001 | ent -0.9947 | kl 0.000012 | ev  0.828 | lr 1.00e-04
iter  4974 | steps 2,546,688 | sps   2524 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0014 | val  0.0000 | ent -0.9898 | kl 0.000061 | ev  0.899 | lr 1.00e-04
iter  4975 | steps 2,547,200 | sps   2657 | ep_rew   124.33 | ep_len   1001 | n_eps    2 | pol -0.0004 | val  0.0013 | ent -0.9950 | kl 0.000051 | ev  0.980 | lr 1.00e-04
iter  4976 | steps 2,547,712 | sps   2652 | ep_rew    65.26 | ep_len    576 | n_eps    2 | pol -0.0008 | val  0.0115 | ent -0.9244 | kl 0.000022 | ev  0.843 | lr 1.00e-04
iter  4977 | steps 2,548,224 | sps   2616 | ep_rew   104.89 | ep_len    564 | n_eps    2 | pol -0.0009 | val  0.0148 | ent -0.8442 | kl 0.000026 | ev  0.702 | lr 1.00e-04
iter  4978 | steps 2,548,736 | sps   2590 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0010 | val  0.0050 | ent -0.9081 | kl 0.000064 | ev  0.836 | lr 1.00e-04
iter  4979 | steps 2,549,248 | sps   2597 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0000 | val  0.0003 | ent -0.9728 | kl 0.000005 | ev  0.712 | lr 1.00e-04
iter  4980 | steps 2,549,760 | sps   2490 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0009 | ent -0.9636 | kl 0.000027 | ev  0.399 | lr 1.00e-04
iter  4981 | steps 2,550,272 | sps   2600 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0002 | ent -0.9614 | kl 0.000037 | ev  0.648 | lr 1.00e-04
iter  4982 | steps 2,550,784 | sps   2595 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0005 | ent -0.9632 | kl 0.000025 | ev  0.429 | lr 1.00e-04
iter  4983 | steps 2,551,296 | sps   2533 | ep_rew   102.91 | ep_len   1001 | n_eps    1 | pol -0.0010 | val  0.0006 | ent -0.9622 | kl 0.000082 | ev  0.983 | lr 1.00e-04
iter  4984 | steps 2,551,808 | sps   2564 | ep_rew   154.98 | ep_len   1001 | n_eps    2 | pol -0.0002 | val  0.0020 | ent -1.0137 | kl 0.000073 | ev  0.947 | lr 1.00e-04
iter  4985 | steps 2,552,320 | sps   2693 | ep_rew   101.13 | ep_len    580 | n_eps    2 | pol -0.0005 | val  0.0090 | ent -0.9909 | kl 0.000046 | ev  0.896 | lr 1.00e-04
iter  4986 | steps 2,552,832 | sps   2612 | ep_rew     9.04 | ep_len    138 | n_eps    2 | pol -0.0010 | val  0.0155 | ent -0.9398 | kl 0.000088 | ev  0.801 | lr 1.00e-04
iter  4987 | steps 2,553,344 | sps   2672 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0019 | ent -0.9653 | kl 0.000015 | ev  0.944 | lr 1.00e-04
iter  4988 | steps 2,553,856 | sps   2417 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0000 | val  0.0002 | ent -1.0417 | kl 0.000009 | ev  0.435 | lr 1.00e-04
iter  4989 | steps 2,554,368 | sps   3919 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0006 | val  0.0003 | ent -1.0435 | kl 0.000020 | ev  0.537 | lr 1.00e-04
iter  4990 | steps 2,554,880 | sps   2437 | ep_rew   122.83 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0003 | ent -1.0492 | kl 0.000061 | ev  0.959 | lr 1.00e-04
iter  4991 | steps 2,555,392 | sps   2544 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0012 | val  0.0003 | ent -0.9959 | kl 0.000088 | ev  0.988 | lr 1.00e-04
iter  4992 | steps 2,555,904 | sps   2412 | ep_rew   136.21 | ep_len   1001 | n_eps    1 | pol -0.0008 | val  0.0016 | ent -1.0522 | kl 0.000085 | ev  0.818 | lr 1.00e-04
iter  4993 | steps 2,556,416 | sps   2473 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0004 | val  0.0002 | ent -1.0316 | kl 0.000061 | ev  0.985 | lr 1.00e-04
iter  4994 | steps 2,556,928 | sps   3166 | ep_rew   150.09 | ep_len   1001 | n_eps    2 | pol -0.0016 | val  0.0026 | ent -1.0010 | kl 0.000091 | ev  0.944 | lr 1.00e-04
iter  4995 | steps 2,557,440 | sps   4255 | ep_rew    72.31 | ep_len    144 | n_eps    1 | pol -0.0003 | val  0.0060 | ent -0.8771 | kl 0.000053 | ev  0.862 | lr 1.00e-04
iter  4996 | steps 2,557,952 | sps   4196 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0005 | val  0.0029 | ent -0.8198 | kl 0.000029 | ev  0.533 | lr 1.00e-04
iter  4997 | steps 2,558,464 | sps   4214 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0001 | ent -0.8655 | kl 0.000007 | ev  0.968 | lr 1.00e-04
iter  4998 | steps 2,558,976 | sps   3345 | ep_rew   184.26 | ep_len    790 | n_eps    2 | pol -0.0001 | val  0.0045 | ent -0.8115 | kl 0.000012 | ev  0.838 | lr 1.00e-04
iter  4999 | steps 2,559,488 | sps   4115 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0008 | ent -0.9174 | kl 0.000013 | ev  0.982 | lr 1.00e-04
iter  5000 | steps 2,560,000 | sps   2965 | ep_rew    59.89 | ep_len    588 | n_eps    2 | pol -0.0001 | val  0.0147 | ent -0.9477 | kl 0.000015 | ev  0.821 | lr 1.00e-04
  [ckpt] saved → models/lunar_ppo/lunar_checkpoint_2560000.pt
iter  5001 | steps 2,560,512 | sps   2464 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0020 | ent -0.9522 | kl 0.000016 | ev  0.927 | lr 1.00e-04
iter  5002 | steps 2,561,024 | sps   2474 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0001 | ent -1.0311 | kl 0.000020 | ev  0.643 | lr 1.00e-04
iter  5003 | steps 2,561,536 | sps   2360 | ep_rew   157.69 | ep_len   1001 | n_eps    1 | pol -0.0009 | val  0.0006 | ent -0.9979 | kl 0.000093 | ev  0.981 | lr 1.00e-04
iter  5004 | steps 2,562,048 | sps   2612 | ep_rew     4.11 | ep_len    142 | n_eps    1 | pol -0.0016 | val  0.0085 | ent -1.0013 | kl 0.000111 | ev  0.832 | lr 1.00e-04
iter  5005 | steps 2,562,560 | sps   2563 | ep_rew    31.99 | ep_len    144 | n_eps    1 | pol  0.0003 | val  0.0051 | ent -1.0149 | kl 0.000074 | ev  0.863 | lr 1.00e-04
iter  5006 | steps 2,563,072 | sps   2549 | ep_rew   122.86 | ep_len   1001 | n_eps    1 | pol -0.0009 | val  0.0056 | ent -0.9894 | kl 0.000035 | ev  0.852 | lr 1.00e-04
iter  5007 | steps 2,563,584 | sps   2492 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0001 | val  0.0028 | ent -0.9783 | kl 0.000013 | ev  0.833 | lr 1.00e-04
iter  5008 | steps 2,564,096 | sps   2510 | ep_rew   138.86 | ep_len   1001 | n_eps    2 | pol -0.0008 | val  0.0022 | ent -1.0105 | kl 0.000048 | ev  0.971 | lr 1.00e-04
iter  5009 | steps 2,564,608 | sps   2473 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0010 | val  0.0025 | ent -0.9368 | kl 0.000130 | ev  0.853 | lr 1.00e-04
iter  5010 | steps 2,565,120 | sps   2485 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0001 | ent -1.0313 | kl 0.000020 | ev  0.967 | lr 1.00e-04
iter  5011 | steps 2,565,632 | sps   2563 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0006 | ent -1.0282 | kl 0.000028 | ev  0.859 | lr 1.00e-04
